"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1163978","occ","","I","149703","Moyenisauropus vermivorus","species","83155","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","Sinemurian","201.3","190.8","30917","27.478889","-30.166389"
"1164016","occ","","","51859","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Kimmeridgian","","155.7","150.8","33897","10.483300","51.900002"
"1168342","occ","","","150366","Bolong yixianensis","species","173566","","Bolong yixianensis","species","173566","Early Aptian","","125.45","122.46","48107","119.185997","42.319000"
"1168354","occ","","","150367","Euhadrosauria indet.","unranked clade","68197","","Euhadrosauria","unranked clade","68197","Late Maastrichtian","","70.6","66","48109","0.733330","42.266670"
"1170377","occ","","","52477","Palaeoscincus n. sp. asper","species","63915","nomen dubium","Ankylosauridae","family","38831","Middle Campanian","Late Campanian","83.5","70.6","25127","-111.800003","50.900002"
"1170976","occ","33705","","150883","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","Late Campanian","83.5","70.6","61518","-103.550278","29.286388"
"1170977","occ","","","150883","Ceratopsidae ? indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","Late Campanian","83.5","70.6","48207","-103.550278","29.286388"
"1170981","occ","","","150884","Kritosaurus ? sp.","genus","53195","","Kritosaurus","genus","53195","Late Campanian","","83.5","70.6","12319","-108.061432","36.156559"
"1170982","occ","","","150885","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12319","-108.762100","36.494072"
"1170983","occ","","","62535","Kritosaurus sp.","genus","53195","","Kritosaurus","genus","53195","Late Campanian","","83.5","70.6","12319","-108.082779","36.333889"
"1170985","occ","","","150887","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12319","-110.168350","39.097130"
"1170986","occ","","","150889","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.381218","45.429478"
"1170989","occ","29162","","150890","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.504295","45.516338"
"1170990","occ","29161","","150891","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.627457","45.603252"
"1170991","occ","29160","","150892","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.720100","45.407902"
"1170992","occ","29159","","150893","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.699600","45.393398"
"1170993","occ","29158","","150894","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12319","-103.721100","45.335499"
"1171003","occ","","","150893","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","48210","-103.699600","45.393398"
"1171004","occ","","","150892","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","48210","-103.720100","45.407902"
"1171013","occ","","","150890","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","48210","-103.504295","45.516338"
"1171019","occ","","","150896","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12319","-112.503365","47.823071"
"1171020","occ","","","49016","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Maastrichtian","","72.1","66","12319","-106.161316","47.839645"
"1171168","occ","","","52089","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","48217","-106.883698","42.090302"
"1171179","occ","","","150933","Anatosaurus annectens","species","64349","recombined as","Edmontosaurus annectens","species","54239","Maastrichtian","","72.1","66","12319","-107.976517","44.613358"
"1171200","occ","31430","","52686","Triceratops ? horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599","-104.553055","43.157780"
"1171317","occ","","","14601","cf. Triceratops sp.","genus","38862","","Triceratops","genus","38862","Lancian","","70.6","66","803","-104.500000","43.000000"
"1171574","occ","","","45878","Anatosaurus annectens","species","64349","recombined as","Edmontosaurus annectens","species","54239","Maastrichtian","","72.1","66","12319","-104.411598","43.441799"
"1171606","occ","","","150976","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Maastrichtian","","72.1","66","12319","-104.531403","43.341301"
"1171607","occ","","","52695","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Maastrichtian","","72.1","66","12319","-104.514442","43.183613"
"1171609","occ","","","11931","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Maastrichtian","","72.1","66","12319","-106.569901","47.637699"
"1171638","occ","","","131865","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Late Maastrichtian","","70.6","66","12319","-108.223610","47.340557"
"1171639","occ","","","57142","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12319","-106.882103","47.654202"
"1171640","occ","","","150977","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12319","-112.430023","48.484680"
"1171642","occ","","","150978","Corythosaurus casuarius","species","56403","","Corythosaurus casuarius","species","56403","Campanian","","83.6","72.1","12319","-111.180084","50.836811"
"1171643","occ","","","52469","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Maastrichtian","","70.6","66","12319","-112.958298","51.746399"
"1171644","occ","38535","","150979","Saurolophus osborni","species","53386","","Saurolophus osborni","species","53386","Late Campanian","Maastrichtian","83.5","66","77258","-112.958298","51.746399"
"1171645","occ","","","150980","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","Maastrichtian","83.5","66","12319","-112.958298","51.746399"
"1171646","occ","38536","","11899","Hypacrosaurus ? sp.","genus","56405","","Hypacrosaurus","genus","56405","Early Maastrichtian","","70.6","66","18609","-112.981903","51.819099"
"1171647","occ","","","51966","Saurolophus sp.","genus","38768","","Saurolophus","genus","38768","Late Campanian","Maastrichtian","83.5","66","12319","-113.005402","51.790298"
"1174978","occ","","","137600","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Campanian","","83.6","72.1","48407","102.822220","44.051388"
"1179352","occ","","","151952","n. gen. Yunganglong n. sp. datongensis","species","280676","","Yunganglong datongensis","species","280676","Cenomanian","Santonian","100.5","83.6","48567","112.703056","40.013611"
"1180435","occ","","","106277","Hadrosaurus ? sp.","genus","38762","","Hadrosaurus","genus","38762","Early Campanian","","83.5","70.6","35425","-78.454170","34.554169"
"1182424","occ","34417","","128461","Triceratops prorsus","species","63770","","Triceratops prorsus","species","63770","Lancian","","70.6","66","49054","-106.577286","49.052479"
"1182425","occ","34416","","152399","Triceratops prorsus","species","63770","","Triceratops prorsus","species","63770","Late Maastrichtian","","70.6","66","49054","-108.766602","49.505001"
"1182426","occ","","","152400","Triceratops cf. prorsus","species","63770","","Triceratops prorsus","species","63770","Late Maastrichtian","","70.6","66","49054","-108.332100","49.341400"
"1182427","occ","","","152401","Triceratops cf. prorsus","species","63770","","Triceratops prorsus","species","63770","Late Maastrichtian","","70.6","66","49054","-108.332100","49.341400"
"1182428","occ","29342","","152402","Torosaurus sp.","genus","38861","","Torosaurus","genus","38861","Late Maastrichtian","","70.6","66","49054","-108.332100","49.341400"
"1182429","occ","","","152403","Edmontosaurus ? sp.","genus","38761","","Edmontosaurus","genus","38761","Middle Campanian","Late Campanian","83.5","70.6","49055","-113.887100","53.344898"
"1182432","occ","","","152403","Arrhinoceratops sp.","genus","38853","","Arrhinoceratops","genus","38853","Middle Campanian","Late Campanian","83.5","70.6","49055","-113.887100","53.344898"
"1183821","occ","31190","","152639","Iguanodon bernissartensis","species","58905","","Iguanodon bernissartensis","species","58905","Early Aptian","","125.45","122.46","49177","0.424167","40.493332"
"1185312","occ","","","136754","n. gen. Europelta n. sp. carbonensis","species","284796","","Europelta carbonensis","species","284796","Early Albian","","112.03","109","49284","-0.566268","41.022659"
"1187532","occ","","","153339","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Early Albian","","112.03","109","49379","4.324300","48.244499"
"1187877","occ","32345","F","153394","Spheroolithus spheroides","species","285506","","Spheroolithus spheroides","species","100397","Aptian","Cenomanian","125","93.9","49413","124.182442","42.877060"
"1187878","occ","","F","153394","Spheroolithus megadermus","species","68507","","Spheroolithus megadermus","species","68506","Aptian","Cenomanian","125","93.9","49413","124.182442","42.877060"
"1187920","occ","","F","153395","Spheroolithus megadermus","species","68507","","Spheroolithus megadermus","species","68506","Aptian","Cenomanian","125","93.9","49413","124.267365","42.948631"
"1187921","occ","","F","153395","Spheroolithus spheroides","species","285506","","Spheroolithus spheroides","species","100397","Aptian","Cenomanian","125","93.9","49413","124.267365","42.948631"
"1187922","occ","","F","153396","Spheroolithus spheroides","species","285506","","Spheroolithus spheroides","species","100397","Aptian","Cenomanian","125","93.9","49413","124.200272","42.906109"
"1187923","occ","","F","153396","Spheroolithus megadermus","species","68507","","Spheroolithus megadermus","species","68506","Aptian","Cenomanian","125","93.9","49413","124.200272","42.906109"
"1188023","occ","","","89990","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","","83.5","70.6","76809","5.733333","43.500000"
"1188024","occ","","","89990","Rhabdodon sp.","genus","38753","","Rhabdodon","genus","38753","Late Campanian","","83.5","70.6","76792","5.733333","43.500000"
"1189696","occ","","","57894","Stegosaurus sp.","genus","38814","","Stegosaurus","genus","38814","Kimmeridgian","Tithonian","157.3","145","49550","-106.390556","42.035831"
"1189704","occ","","","153475","Zalmoxes cf. shqiperorum","species","66744","","Zalmoxes shqiperorum","species","66744","Early Maastrichtian","","70.6","66","49557","22.290001","47.380001"
"1189855","occ","","","153482","Zalmoxes robustus ?","species","66743","","Zalmoxes robustus","species","66741","Late Campanian","","83.5","70.6","49557","22.290001","47.380001"
"1189857","occ","","","115004","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Early Maastrichtian","","70.6","66","49557","23.498304","46.026699"
"1189877","occ","","","93729","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Late Maastrichtian","","70.6","66","49557","23.591944","45.987221"
"1190470","occ","","","48722","Hungarosaurus sp.","genus","66855","","Hungarosaurus","genus","66855","Santonian","","86.3","83.6","49732","17.600000","47.216702"
"1191069","occ","38699","","153888","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Early Maastrichtian","","70.6","66","77788","22.914301","45.541698"
"1191070","occ","38697","","153889","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Early Maastrichtian","","70.6","66","77788","22.914301","45.541698"
"1193144","occ","","IF","154185","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.976456","38.073818"
"1193147","occ","","IF","154186","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.966660","38.072910"
"1193150","occ","","IF","154187","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.958725","38.075649"
"1193154","occ","","IF","154188","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.977020","38.073792"
"1193155","occ","","IF","154189","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.986389","38.075806"
"1193157","occ","","IF","154191","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.986389","38.075806"
"1193158","occ","","IF","154192","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.986389","38.075806"
"1193160","occ","","IF","154193","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-102.986389","38.075806"
"1193164","occ","","IF","154194","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-103.027451","38.062458"
"1193165","occ","","IF","154195","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Albian","","113","100.5","50009","-103.028870","38.052830"
"1193450","occ","36329","","154238","Gastonia n. sp. lorriemcwhinneyae","species","402913","","Gastonia lorriemcwhinneyae","species","402913","Barremian","","129.4","125","71352","-109.564896","38.854828"
"1196356","occ","","IF","154743","Deltapodus brodricki","species","81830","","Deltapodus brodricki","species","81830","Late Kimmeridgian","Early Tithonian","155.7","145","50329","-9.343696","39.216393"
"1196363","occ","37250","","96815","n. gen. Sinankylosaurus n. sp. zhuchengensis","species","424514","","Sinankylosaurus zhuchengensis","species","424514","Campanian","","83.6","72.1","73441","120.984718","37.465832"
"1197957","occ","","","38883","Stegosaurus sp.","genus","38814","","Stegosaurus","genus","38814","Kimmeridgian","","157.3","152.1","50456","-107.400002","38.450001"
"1197966","occ","","","154924","Stegosaurus sp.","genus","38814","","Stegosaurus","genus","38814","Kimmeridgian","","157.3","152.1","50456","-107.400002","38.450001"
"1198531","occ","","","127678","Protoceratops andrewsi","species","52824","","Protoceratops andrewsi","species","52824","Campanian","","83.6","72.1","50510","102.909164","44.094166"
"1198532","occ","","","127678","Protoceratops cf. andrewsi","species","52824","","Protoceratops andrewsi","species","52824","Campanian","","83.6","72.1","50510","102.909164","44.094166"
"1200016","occ","","","155218","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","50615","-11.250000","89.039169"
"1200019","occ","35056","","155220","Platypelta ? coombsi","species","374255","","Platypelta coombsi","species","374255","Late Campanian","","83.5","70.6","66472","-110.385658","51.438782"
"1200020","occ","35047","","155221","Anodontosaurus n. sp. inceptus","species","374253","","Anodontosaurus inceptus","species","374253","Late Campanian","","83.5","70.6","66472","-110.385658","51.438782"
"1200021","occ","","","155222","Anodontosaurus lambei","species","63440","","Anodontosaurus lambei","species","63440","Late Campanian","Early Maastrichtian","83.5","66","46759","-112.818901","51.542702"
"1200022","occ","35048","","155224","Anodontosaurus inceptus","species","374253","","Anodontosaurus inceptus","species","374253","Late Campanian","Early Maastrichtian","83.5","66","66472","-111.603500","50.830612"
"1200023","occ","","","155226","Anodontosaurus lambei","species","63440","","Anodontosaurus lambei","species","63440","Early Maastrichtian","","70.6","66","46759","-112.983597","50.698799"
"1200024","occ","33812","","155227","Anodontosaurus lambei","species","63440","","Anodontosaurus lambei","species","63440","Early Maastrichtian","","70.6","66","46759","-112.911301","51.688202"
"1200025","occ","30442","","155228","n. gen. Stereocephalus n. sp. tutus","species","52912","recombined as","Euoplocephalus tutus","species","52912","Late Campanian","","83.5","70.6","25127","-111.604233","50.823826"
"1200164","occ","35038","","52476","n. gen. Platypelta n. sp. coombsi","species","374255","","Platypelta coombsi","species","374255","Campanian","","83.6","72.1","66472","-111.620003","50.599998"
"1200168","occ","","","52475","n. gen. Procheneosaurus praeceps","species","76810","subjective synonym of","Lambeosaurus lambei","species","56724","Late Campanian","","83.5","70.6","12319","-111.620003","50.599998"
"1200170","occ","","","155258","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","46759","-110.369003","49.040119"
"1200172","occ","35046","","155027","Platypelta coombsi","species","374255","","Platypelta coombsi","species","374255","Middle Campanian","Late Campanian","83.5","70.6","66472","-110.642097","49.221901"
"1200174","occ","35037","","58759","Platypelta coombsi","species","374255","","Platypelta coombsi","species","374255","Late Campanian","","83.5","70.6","66472","-111.494736","50.737041"
"1200183","occ","","","155263","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","Late Campanian","83.5","70.6","46759","-111.367554","50.766190"
"1200184","occ","","","155264","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","Late Campanian","83.5","70.6","46759","-111.523659","50.770561"
"1200185","occ","","","155265","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","Late Campanian","83.5","70.6","46759","-111.418610","50.753056"
"1200186","occ","33814","","155266","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","Late Campanian","83.5","70.6","62727","-111.406532","50.748589"
"1200187","occ","35049","","155267","Platypelta coombsi","species","374255","","Platypelta coombsi","species","374255","Late Campanian","","83.5","70.6","66472","-111.605980","50.813114"
"1202190","occ","","","13000","Centrosaurinae indet.","subfamily","53953","","Centrosaurinae","subfamily","53953","Early Campanian","Middle Campanian","83.5","70.6","50790","-107.199997","35.700001"
"1203762","occ","","IF","60502","n. gen. Qiyunshanpus n. sp. xiaohutianensis","species","293935","nomen nudum","Qiyunshanpus","genus","293934","Campanian","Maastrichtian","83.6","66","50964","118.030281","29.808332"
"1204405","occ","","","155974","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","51041","5.673970","50.788155"
"1204611","occ","","","155994","n. gen. Taohelong n. sp. jinchengensis","species","294662","","Taohelong jinchengensis","species","294662","Early Cretaceous","","145","100.5","51075","103.760559","35.813057"
"1205119","occ","","","156124","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Early Maastrichtian","","70.6","66","49557","22.290001","47.380001"
"1205124","occ","","","97813","Telmatosaurus sp.","genus","64068","","Telmatosaurus","genus","64068","Early Maastrichtian","","70.6","66","49557","23.570463","45.993664"
"1205129","occ","","","85496","Zalmoxes ? sp.","genus","66740","","Zalmoxes","genus","66740","Late Maastrichtian","","70.6","66","49557","23.562294","46.001316"
"1205131","occ","","","115001","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Late Maastrichtian","","70.6","66","49557","23.573771","45.996052"
"1205133","occ","","","156125","Zalmoxes sp.","genus","66740","","Zalmoxes","genus","66740","Late Maastrichtian","","70.6","66","49557","23.562294","46.001316"
"1205137","occ","","IF","156126","Deltapodus n. sp. curriei","species","294822","","Deltapodus curriei","species","294822","Early Cretaceous","","145","100.5","51112","85.582497","46.073612"
"1205141","occ","33212","IF","156127","n. gen. Stegopodus n. sp. czerkasi","species","294825","","Stegopodus czerkasi","species","294825","Late Oxfordian","Kimmeridgian","161.2","152.1","51113","-109.447945","38.568020"
"1205314","occ","","","156160","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Cenomanian","","99.6","93.5","51129","-118.670280","55.929443"
"1206512","occ","","","156486","n. gen. Ahshislepelta n. sp. minor","species","295548","","Ahshislepelta minor","species","295548","Late Campanian","","83.5","70.6","51267","-107.925201","36.150700"
"1206791","occ","","","156536","Mercuriceratops gemini","species","295749","subjective synonym of","Vagaceratops irvinensis","species","64731","Late Campanian","","83.5","70.6","51303","-111.471733","50.749241"
"1206792","occ","","","156538","n. gen. Mercuriceratops n. sp. gemini","species","295749","subjective synonym of","Vagaceratops irvinensis","species","64731","Late Campanian","","83.5","70.6","51303","-109.636551","47.718712"
"1208345","occ","","","156799","Arrhinoceratops brachyops","species","63401","","Arrhinoceratops brachyops","species","63401","Early Maastrichtian","","70.6","66","12314","-112.875389","51.610523"
"1209911","occ","35770","IF","68453","n. gen. Iguanodonipus n. sp. cuadrupedae","species","385354","subjective synonym of","Caririchnium lotus","species","174139","Berriasian","","145","139.8","69193","-2.676111","42.034721"
"1210224","occ","","","157097","n. gen. Zhanghenglong n. sp. yangchengensis","species","296575","","Zhanghenglong yangchengensis","species","296575","Santonian","","86.3","83.6","51516","111.474403","33.289169"
"1210697","occ","","","157188","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","51521","-114.106903","49.607498"
"1210702","occ","","","157189","Edmontosaurus sp.","genus","38761","","Edmontosaurus","genus","38761","Late Maastrichtian","","70.6","66","51520","-101.967880","45.053665"
"1211029","occ","","","157223","Acanthopholis n. sp. macrocercus","species","56562","","Acanthopholis macrocercus","species","56562","Early Cenomanian","","99.6","93.5","14179","0.131111","52.202221"
"1211188","occ","","I","157240","cf. Anomoepus sp.","genus","67049","","Anomoepus","genus","67049","Norian","Rhaetian","228","201.3","51623","19.941044","49.229538"
"1211189","occ","","I","157240","cf. Moyenisauropus sp.","genus","52872","subjective synonym of","Anomoepus","genus","67049","Norian","Rhaetian","228","201.3","51623","19.941044","49.229538"
"1211231","occ","","IF","157246","Komlosaurus carbonis","species","263306","","Komlosaurus carbonis","species","263306","Middle Hettangian","Late Hettangian","201.3","196.5","51627","18.242895","46.107082"
"1211340","occ","30039","","96817","Iguanodon bernissartensis","species","58905","","Iguanodon bernissartensis","species","58905","Barremian","","129.4","125","51648","-1.376389","50.625000"
"1211341","occ","","","64776","Polacanthus foxi","species","85984","misspelling of, obsolete variant of","Polacanthus foxii","species","52785","Late Hauterivian","Early Barremian","136.4","125.45","51648","-1.130000","50.665001"
"1211342","occ","","","157299","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Barremian","","129.4","125","51648","-1.406757","50.633778"
"1213308","occ","","IF","157713","Deltapodus sp.","genus","81829","","Deltapodus","genus","81829","Middle Berriasian","","145","140.2","51881","-2.380768","42.017925"
"1214509","occ","","","157885","Dacentrurus sp.","genus","38808","","Dacentrurus","genus","38808","Kimmeridgian","Tithonian","157.3","145","41921","-1.150000","40.116699"
"1214510","occ","","","157886","aff. Dacentrurus sp.","genus","38808","","Dacentrurus","genus","38808","Kimmeridgian","Tithonian","157.3","145","41921","-1.150000","40.116699"
"1215902","occ","31623","IF","158277","cf. Hadrosauropodus langstoni","species","81013","","Hadrosauropodus langstoni","species","81013","Late Maastrichtian","","70.6","66","56054","0.670347","42.001022"
"1215908","occ","32971","","158281","Rhabdodon cf. priscus","species","66745","","Rhabdodon priscus","species","96110","Early Maastrichtian","","70.6","66","55386","0.931948","41.996845"
"1216614","occ","","","158767","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Berriasian","Early Valanginian","145","136.4","62192","0.514942","50.846462"
"1217033","occ","","","159014","n. gen. Kulindadromeus n. sp. zabaikalicus","species","300573","","Kulindadromeus zabaikalicus","species","300573","Late Bathonian","Late Jurassic","167.7","145","52036","116.651314","52.510040"
"1220182","occ","","","159589","Euoplocephalus sp.","genus","38838","","Euoplocephalus","genus","38838","Campanian","Maastrichtian","83.6","66","52140","91.839561","43.070217"
"1221314","occ","","IF","136774","n. gen. Struthopus n. sp. schaumburgensis","species","85820","","Struthopus schaumburgensis","species","85820","Late Berriasian","","145","140.2","52185","9.068611","52.250278"
"1222291","occ","","","160134","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","","136.4","130","23494","-1.425020","50.637718"
"1222292","occ","","","160135","n. gen. Chuanqilong n. sp. chaoyangensis","species","302921","","Chuanqilong chaoyangensis","species","302921","Aptian","","125","113","52265","119.471550","40.884399"
"1224325","occ","","F","79742","Oolithes n. sp. megadermus","species","68506","recombined as","Spheroolithus megadermus","species","68506","Campanian","","83.6","72.1","15565","120.663582","36.928661"
"1224513","occ","","","160667","cf. Delapparentia sp.","genus","251719","","Delapparentia","genus","251719","Late Hauterivian","Early Barremian","136.4","125.45","52418","-0.766667","40.950001"
"1225191","occ","","","160833","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Early Valanginian","","140.2","136.4","52457","0.609229","50.860706"
"1225192","occ","","","160834","cf. Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Early Valanginian","","140.2","136.4","52457","0.656230","50.868252"
"1225194","occ","","","160835","cf. Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Valanginian","","140.2","136.4","52457","-0.161943","51.024998"
"1226498","occ","","","161171","Pachycephalosaurus wyomingensis","species","52835","","Pachycephalosaurus wyomingensis","species","64648","Late Maastrichtian","","70.6","66","52511","-104.932098","45.769901"
"1227704","occ","","","52815","Stegosaurus sp.","genus","38814","","Stegosaurus","genus","38814","Kimmeridgian","Tithonian","157.3","145","52605","-105.908501","42.152802"
"1229833","occ","","","161904","Trachodon mirabilis","species","63983","nomen dubium","Hadrosauridae","family","38755","Campanian","","83.6","72.1","52721","-112.935997","51.728100"
"1229915","occ","","","61323","Trachodon sp.","genus","52925","nomen dubium","Hadrosauridae","family","38755","Albian","","113","100.5","52727","-0.843056","40.813332"
"1231946","occ","","","162135","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","Early Maastrichtian","83.5","66","52782","-111.511902","50.698799"
"1231947","occ","","","162136","Pachycephalosauridae ? indet.","family","38783","","Pachycephalosauridae","family","38783","Late Campanian","Early Maastrichtian","83.5","66","52782","-110.449997","49.066666"
"1231948","occ","","","162137","Edmontonia sp.","genus","63919","","Edmontonia","genus","63919","Late Campanian","Early Maastrichtian","83.5","66","52782","-110.485802","49.360100"
"1231949","occ","35962","","162137","Prosaurolophus maximus","species","53384","","Prosaurolophus maximus","species","53384","Late Campanian","Early Maastrichtian","83.5","66","70243","-110.485802","49.360100"
"1231950","occ","35961","","162138","Prosaurolophus maximus","species","53384","","Prosaurolophus maximus","species","53384","Late Campanian","","83.5","70.6","70243","-112.898003","49.520199"
"1231951","occ","","","162134","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","Early Maastrichtian","83.5","66","52782","-110.508827","49.342365"
"1231986","occ","","","59378","Hypsilophodontidae ? indet.","unranked clade","38734","","Hypsilophodontidae","unranked clade","38734","Middle Campanian","","83.5","70.6","52782","-111.374168","49.482777"
"1231991","occ","","","162171","Brachylophosaurus canadensis","species","65213","","Brachylophosaurus canadensis","species","65213","Late Campanian","","83.5","70.6","52782","-110.449997","49.066666"
"1231992","occ","","","53049","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","","83.5","70.6","52782","-112.199997","49.283054"
"1237022","occ","","","162855","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Late Maastrichtian","","70.6","66","53020","-107.000000","47.599998"
"1237633","occ","32213","","46439","Camptosaurus cf. browni","species","64602","subjective synonym of","Camptosaurus dispar","species","52979","Kimmeridgian","","157.3","152.1","58571","-110.687622","39.323990"
"1237635","occ","30553","","46439","Stegosaurus sp.","genus","38814","","Stegosaurus","genus","38814","Kimmeridgian","","157.3","152.1","53052","-110.687622","39.323990"
"1237636","occ","","","46439","Acanthopholidae ? indet.","subfamily","53389","subjective synonym of","Nodosauridae","family","38817","Kimmeridgian","","157.3","152.1","53051","-110.687622","39.323990"
"1237858","occ","","","64335","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","18556","-110.132202","50.713299"
"1237859","occ","","","64336","Centrosaurus sp.","genus","38854","","Centrosaurus","genus","38854","Late Campanian","","83.5","70.6","18556","-110.063202","50.727901"
"1237860","occ","","","163047","Centrosaurus sp.","genus","38854","","Centrosaurus","genus","38854","Late Campanian","","83.5","70.6","18556","-110.086197","50.742401"
"1237861","occ","","","163048","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","52782","-112.199997","49.283054"
"1237863","occ","","","46436","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","52782","-112.966400","49.025501"
"1237866","occ","38396","","163050","cf. Gryposaurus sp.","genus","53014","","Gryposaurus","genus","53014","Late Campanian","Early Maastrichtian","83.5","66","76812","-119.526016","55.081310"
"1237867","occ","","","162141","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Late Campanian","","83.5","70.6","52782","-112.981499","52.081001"
"1237909","occ","","I","46438","Anomoepus intermedius","species","67389","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","","201.3","199.3","53064","-72.670998","41.660789"
