"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"826617","occ","38657","","91094","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Early Maastrichtian","","70.6","66","77622","2.262047","42.932022"
"826709","occ","","","91167","n. gen. Qiaowanlong n. sp. kangxii","species","153670","","Qiaowanlong kangxii","species","153670","Aptian","","125","113","30670","98.147491","40.458885"
"826758","occ","25301","","91171","n. gen. Barrosasaurus n. sp. casamiquelai","species","153726","","Barrosasaurus casamiquelai","species","153726","Early Campanian","Middle Campanian","83.5","70.6","30673","-68.841110","-38.840832"
"826856","occ","","","91199","n. gen. Dongbetitan n. sp. dongi","species","153808","obsolete variant of","Dongbeititan dongi","species","153808","Barremian","","129.4","125","30687","120.717308","41.765495"
"826867","occ","","","64016","n. gen. Eomamenchisaurus n. sp. yuanmouensis","species","153856","","Eomamenchisaurus yuanmouensis","species","153856","Middle Jurassic","","174.1","163.5","30692","101.908890","25.947222"
"826891","occ","","","91210","n. gen. Baotianmansaurus n. sp. henanensis","species","153877","","Baotianmansaurus henanensis","species","153877","Early Turonian","Middle Campanian","93.5","70.6","30697","112.021675","33.251297"
"828528","occ","","","24901","n. gen. Fusuisaurus n. sp. zhaoi","species","153810","","Fusuisaurus zhaoi","species","153810","Aptian","","125","113","30716","107.907501","22.639444"
"829375","occ","","","91464","n. gen. Daxiatitan n. sp. binglingi","species","154996","","Daxiatitan binglingi","species","154996","Barremian","Aptian","129.4","113","30807","103.218102","35.728329"
"829419","occ","27280","","91469","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Kimmeridgian","Tithonian","157.3","145","42539","-5.666670","43.416672"
"829422","occ","22145","IF","91472","n. gen. Titanopodus n. sp. mendozensis","species","155052","","Titanopodus mendozensis","species","155052","Late Campanian","Early Maastrichtian","83.5","66","30819","-69.733887","-35.448612"
"829868","occ","","IF","52998","Otozoum moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","29531","-72.549606","42.612213"
"829912","occ","","IF","91574","Otozoum moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","52720","-72.643692","41.574936"
"830876","occ","","","53480","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Early Maastrichtian","","70.6","66","30925","2.210945","42.926857"
"830879","occ","","","91744","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Early Maastrichtian","","70.6","66","30925","2.209052","42.925678"
"830880","occ","","","91745","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Early Maastrichtian","","70.6","66","30925","2.219811","42.925823"
"830907","occ","32677","","91781","n. gen. Lohuecotitan n. sp. pandafilandi","species","345959","","Lohuecotitan pandafilandi","species","345959","Late Campanian","Early Maastrichtian","83.5","66","60088","-2.021356","39.950359"
"830995","occ","","","52346","Nemegtosauridae indet.","family","56411","","Nemegtosauridae","family","56411","Aptian","Albian","125","100.5","31132","104.863098","15.233100"
"831001","occ","","","35973","Nemegtosauridae indet.","family","56411","","Nemegtosauridae","family","56411","Barremian","Aptian","129.4","113","30939","102.250000","16.700001"
"831033","occ","30203","","46439","Camarasaurus lentus ?","species","71837","","Camarasaurus lentus","species","63764","Kimmeridgian","","157.3","152.1","52132","-110.687622","39.323990"
"831511","occ","","","91990","Cetiosaurus n. sp. brachyurus","species","67709","nomen dubium","Cetiosaurus","genus","38657","Early Valanginian","","140.2","136.4","14071","0.509501","50.899384"
"831908","occ","","","92055","Cetiosaurus sp.","genus","38657","","Cetiosaurus","genus","38657","Middle Bathonian","","167.7","164.7","10557","-1.233333","51.799999"
"832265","occ","","","92145","Pelorosaurus sp.","genus","38678","","Pelorosaurus","genus","38678","Late Tithonian","Early Berriasian","150.8","140.2","31034","1.616667","50.766666"
"832394","occ","","","36367","Camarasauridae indet. B informal","family","38696","obsolete variant of","Camarasauridae","family","38696","Late Hauterivian","","136.4","130","7241","-0.868747","40.664173"
"832538","occ","","","92261","Nemegtosauridae ? indet.","family","56411","","Nemegtosauridae","family","56411","Aptian","Albian","125","100.5","31132","102.833328","16.433331"
"832710","occ","28338","","92150","Mamenchisauridae indet. A informal","family","53026","obsolete variant of","Mamenchisauridae","family","53026","Tithonian","Berriasian","152.1","139.8","46015","104.175354","16.735912"
"832711","occ","","","92150","Euhelopodidae indet.","unranked clade","38699","","Euhelopodidae","unranked clade","38699","Tithonian","Berriasian","152.1","139.8","31132","104.175354","16.735912"
"843529","occ","23320","","48368","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Late Kimmeridgian","Tithonian","155.7","145","31862","39.228420","-9.704556"
"843530","occ","","","48344","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Tithonian","","152.1","145","31862","39.228420","-9.704556"
"843536","occ","","","47144","Brachiosauridae ? indet.","family","38673","","Brachiosauridae","family","38673","Tithonian","","152.1","145","31862","39.237904","-9.696419"
"843540","occ","","","48350","Barosaurus africanus","species","64728","recombined as","Tornieria africana","species","64726","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"843587","occ","29965","","93729","Magyarosaurus ? sp.","genus","52883","","Magyarosaurus","genus","52883","Late Maastrichtian","","70.6","66","49557","23.591944","45.987221"
"846989","occ","","","94221","Turiasaurus riodevensis","species","91330","","Turiasaurus riodevensis","species","91330","Kimmeridgian","Tithonian","157.3","145","32035","-1.406137","40.154774"
"850611","occ","35317","","94539","n. gen. Volgatitan n. sp. simbirskiensis","species","379370","","Volgatitan simbirskiensis","species","379370","Late Hauterivian","","136.4","130","67510","48.383331","54.433331"
"850676","occ","","","94550","n. gen. Abydosaurus n. sp. mcintoshi","species","163942","","Abydosaurus mcintoshi","species","163942","Middle Albian","","109","105.3","32168","-109.305244","40.440887"
"853632","occ","","","94783","Lufengosaurus huenei","species","56597","","Lufengosaurus huenei","species","56597","Sinemurian","","199.3","190.8","32325","102.080002","20.180000"
"853661","occ","","","94804","n. gen. Seitaad n. sp. ruessi","species","165045","","Seitaad ruessi","species","165045","Pliensbachian","Toarcian","190.8","174.1","32331","-109.633331","37.366669"
"862206","occ","","","95795","n. gen. Ruyangosaurus n. sp. giganteus","species","166381","","Ruyangosaurus giganteus","species","166381","Aptian","Albian","125","100.5","32538","112.589302","34.112000"
"862294","occ","23235","","95807","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","32543","73.341942","23.057222"
"866641","occ","","F","96070","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-67.343330","-39.463055"
"866642","occ","","F","96071","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-67.322777","-39.448612"
"866644","occ","","","79666","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","32613","69.400002","29.688057"
"866667","occ","","","96079","Camarasauridae indet.","family","38696","","Camarasauridae","family","38696","Berriasian","Barremian","145","125","32167","-0.839100","40.616299"
"866676","occ","","F","95694","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-67.317139","-39.409176"
"866677","occ","38099","F","95694","Megaloolithus jabalpurensis","species","81782","","Megaloolithus jabalpurensis","species","81782","Late Campanian","Early Maastrichtian","83.5","66","76263","-67.317139","-39.409176"
"866773","occ","38083","F","96091","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","76256","-67.315559","-39.442780"
"866774","occ","","F","96092","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.566666","-39.951942"
"866775","occ","","F","96093","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.593056","-39.939445"
"866777","occ","","F","96095","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.591942","-39.931946"
"866778","occ","","F","96096","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.598335","-39.950558"
"866779","occ","38088","F","96097","Megaloolithus jabalpurensis","species","81782","","Megaloolithus jabalpurensis","species","81782","Late Campanian","Early Maastrichtian","83.5","66","76263","-66.645836","-39.981667"
"866780","occ","38087","F","96098","Megaloolithus jabalpurensis","species","81782","","Megaloolithus jabalpurensis","species","81782","Late Campanian","Early Maastrichtian","83.5","66","76263","-66.636948","-39.976112"
"866781","occ","","F","96099","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.711388","-40.021942"
"866783","occ","","F","96100","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.719719","-40.020557"
"866784","occ","","F","96101","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.801392","-40.058887"
"866785","occ","","F","96101","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.801392","-40.058887"
"866786","occ","","","96101","Saltasauridae indet.","family","64335","","Saltasauridae","family","64335","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.801392","-40.058887"
"866788","occ","","F","96102","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.801392","-40.058887"
"866789","occ","","","96102","Saltasauridae indet.","family","64335","","Saltasauridae","family","64335","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.801392","-40.058887"
"866797","occ","","F","96103","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.810280","-40.040833"
"866798","occ","","F","96104","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.800278","-40.059166"
"866799","occ","","F","96104","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.800278","-40.059166"
"866801","occ","38094","F","96105","Megaloolithus megadermus","species","81788","","Megaloolithus megadermus","species","81788","Late Campanian","Early Maastrichtian","83.5","66","76263","-66.801392","-40.058334"
"866803","occ","","F","96106","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","76541","-66.810555","-40.040833"
"866804","occ","38093","F","96107","Megaloolithus cylindricus","species","81777","","Megaloolithus cylindricus","species","81777","Late Campanian","Early Maastrichtian","83.5","66","76263","-66.810837","-40.040833"
"866805","occ","","F","96107","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.810837","-40.040833"
"866806","occ","","F","96108","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.823334","-40.028889"
"866807","occ","38092","F","96108","Megaloolithus cylindricus","species","81777","","Megaloolithus cylindricus","species","81777","Late Campanian","Early Maastrichtian","83.5","66","76263","-66.823334","-40.028889"
"866808","occ","","F","96109","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.816940","-40.050835"
"866809","occ","","F","96109","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.816940","-40.050835"
"866810","occ","","F","96110","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.868332","-40.100834"
"866811","occ","","F","96111","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","32611","-66.748611","-39.753613"
"869780","occ","31201","","96459","Lirainosaurus cf. astibiae","species","65827","","Lirainosaurus astibiae","species","65827","Late Campanian","Early Maastrichtian","83.5","66","32749","-0.966700","39.599998"
"869782","occ","31202","","96460","Lirainosaurus cf. astibiae","species","65827","","Lirainosaurus astibiae","species","65827","Late Campanian","Early Maastrichtian","83.5","66","32749","-0.966700","39.599998"
"869786","occ","","","96461","Lirainosaurus cf. astibiae","species","65827","","Lirainosaurus astibiae","species","65827","Late Campanian","Early Maastrichtian","83.5","66","32749","-0.966700","39.599998"
"871937","occ","","","49105","Amphicoelias sp.","genus","53180","","Amphicoelias","genus","53180","Tithonian","","152.1","145","32808","30.689049","-16.258829"
"872399","occ","","","59410","Titanosaurus dacus","species","64331","recombined as","Magyarosaurus dacus","species","64331","Early Maastrichtian","","70.6","66","32943","22.916668","45.549999"
"873201","occ","23236","","95807","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","32543","73.341942","23.057222"
"873202","occ","","","96826","Brachiosaurus sp.","genus","38677","","Brachiosaurus","genus","38677","Kimmeridgian","Tithonian","157.3","145","33033","-109.223335","40.405556"
"873433","occ","","","96840","Brachiosauridae indet.","family","38673","","Brachiosauridae","family","38673","Kimmeridgian","Tithonian","157.3","145","33033","-109.454010","37.500336"
"877911","occ","","","97447","Barapasaurus tagorei","species","55547","","Barapasaurus tagorei","species","55547","Sinemurian","Pliensbachian","199.3","182.7","32704","79.521667","19.222221"
"879478","occ","","","47151","Barosaurus africanus","species","64728","recombined as","Tornieria africana","species","64726","Late Kimmeridgian","","155.7","150.8","12603","39.213799","-9.679919"
"879479","occ","","","47159","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"879480","occ","","","48387","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Oxfordian","","163.5","157.3","12603","39.228420","-9.704556"
"879481","occ","","","48374","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"879482","occ","","","48371","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Late Kimmeridgian","Tithonian","155.7","145","12603","39.228420","-9.704556"
"879483","occ","","","48344","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"879484","occ","","","48349","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228508","-9.708957"
"879485","occ","","","97536","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"879486","occ","","","97537","Brachiosaurus brancai","species","64501","recombined as","Giraffatitan brancai","species","64501","Tithonian","","152.1","145","12603","39.228420","-9.704556"
"879487","occ","23319","","97538","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Tithonian","","152.1","145","31862","39.228428","-9.709236"
"879488","occ","","","97544","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Tithonian","","152.1","145","31862","39.228420","-9.704556"
"882040","occ","","","97815","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.216667","49.483334"
"882063","occ","","","97817","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.283333","49.500000"
"882064","occ","","","97818","Plateosaurus sp.","genus","38644","","Plateosaurus","genus","38644","Norian","","228","208.5","33788","11.266667","49.483334"
"882065","occ","23390","","97819","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.516666"
"882066","occ","23391","","97820","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.292222","49.467220"
"882068","occ","","","97822","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.227778","49.536110"
"882116","occ","","","97825","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.287500","49.460835"
"882117","occ","","","97826","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.433333","49.500000"
"882118","occ","","","97827","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.400002"
"882119","occ","28158","","97828","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.400002"
"882120","occ","28159","","97829","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.166667","49.233334"
"882164","occ","30847","","97830","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","44840","11.266667","49.500000"
"882165","occ","","","97831","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.516666"
"882166","occ","","","97832","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","44840","11.233333","49.250000"
"882167","occ","","","97833","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.273889","49.490002"
"882168","occ","","","97834","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.273889","49.490002"
"882169","occ","","","97835","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.283333","49.483334"
"882211","occ","","","97836","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.200000","49.400002"
"882212","occ","","","97837","Plateosauridae ? indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.283333","49.433334"
"882213","occ","","","97838","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.083333","49.450001"
"882240","occ","","","97839","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Rhaetian","","208.5","201.3","33788","11.450000","50.099998"
"882241","occ","","","97840","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.516666"
"882242","occ","","","97841","Plateosauridae indet.","family","54157","","Plateosauridae","family","54157","Norian","","228","208.5","33788","11.250000","49.516666"
"887568","occ","","F","98236","Faveoloolithus n. sp. ningxiaensis","species","84322","","Faveoloolithus ningxiaensis","species","84322","Late Cretaceous","","100.5","66","24223","104.189796","39.225292"
"887569","occ","32344","F","98237","n. gen. Parafaveoloolithus n. sp. microporus","species","171365","","Parafaveoloolithus microporus","species","171365","Late Albian","","105.3","99.6","33948","120.420601","28.895281"
"887570","occ","","F","98238","Parafaveoloolithus n. sp. macroporus","species","171366","","Parafaveoloolithus macroporus","species","171366","Late Albian","","105.3","99.6","33948","120.761398","29.095560"
"887571","occ","","F","98239","Parafaveoloolithus n. sp. tiansicunensis","species","171367","","Parafaveoloolithus tiansicunensis","species","171367","Late Cenomanian","Turonian","99.6","89.8","33948","121.054802","29.163799"
"887572","occ","","","64016","Yunnanosaurus n. sp. youngi","species","106244","","Yunnanosaurus youngi","species","106244","Middle Jurassic","","174.1","163.5","25165","101.908890","25.947222"
"887573","occ","","","74735","n. gen. Tonganosaurus n. sp. hei","species","171375","","Tonganosaurus hei","species","171375","Early Jurassic","","201.3","174.1","33949","102.144447","26.343056"
"888812","occ","33297","","27025","Brachiosauridae indet.","family","38673","","Brachiosauridae","family","38673","Valanginian","","139.8","132.9","62146","-109.691666","38.718056"
"890419","occ","","I","55414","Otozoum ? minus","species","67415","","Otozoum minus","species","67415","Norian","","228","208.5","33998","-77.057899","40.001499"
"890993","occ","","","98597","n. gen. Sarahsaurus n. sp. aurifontanalis","species","171911","","Sarahsaurus aurifontanalis","species","171911","Pliensbachian","","190.8","182.7","34012","-111.083298","35.750000"
"892779","occ","","","98791","n. gen. Panamericansaurus n. sp. schroederi","species","172033","","Panamericansaurus schroederi","species","172033","Late Campanian","Early Maastrichtian","83.5","66","34054","-68.688309","-38.451462"
"894622","occ","","","99140","Titanosauridae ? indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","34097","-103.336670","28.921389"
"895800","occ","","","99337","Phuwiangosaurus ? sp.","genus","56409","","Phuwiangosaurus","genus","56409","Barremian","Aptian","129.4","113","34155","102.733299","14.866667"
"897529","occ","","","99624","n. gen. Ignavusaurus n. sp. rachelis","species","172911","","Ignavusaurus rachelis","species","172911","Hettangian","","201.3","199.3","34260","28.383333","-30.066668"
"897618","occ","24460","","99665","Guaibasaurus ? sp.","genus","66570","","Guaibasaurus","genus","66570","Norian","","228","208.5","35591","-52.841110","-29.681389"
"900834","occ","","","100542","n. gen. Xixiposaurus n. sp. suni","species","173568","","Xixiposaurus suni","species","173568","Hettangian","Sinemurian","201.3","190.8","34475","102.320404","25.592993"
"902174","occ","","","101071","n. gen. Chuxiongosaurus n. sp. lufengensis","species","173976","subjective synonym of","Jingshanosaurus xinwaensis","species","64138","Hettangian","","201.3","199.3","34536","102.146523","24.956287"
"913303","occ","","","103445","n. gen. Leonerasaurus n. sp. taquetrensis","species","175492","","Leonerasaurus taquetrensis","species","175492","Early Pliensbachian","","189.6","183","34899","-69.432693","-42.834061"
"914482","occ","","","24901","n. gen. Liubangosaurus n. sp. hei","species","176040","","Liubangosaurus hei","species","176040","Aptian","","125","113","34989","107.907501","22.639444"
"915065","occ","37819","IF","103971","n. gen. Liujianpus n. sp. shunan","species","353513","","Liujianpus shunan","species","353513","Toarcian","Bajocian","182.7","168.3","75289","105.814720","24.042500"
"915510","occ","","","104715","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","35044","-109.337975","38.384480"
"916049","occ","","","104815","n. gen. Spinophorosaurus n. sp. nigerensis","species","176575","","Spinophorosaurus nigerensis","species","176575","Bajocian","Bathonian","170.3","166.1","35082","7.744400","16.681801"
"916440","occ","","","104872","n. gen. Tapuiasaurus n. sp. macedoi","species","176784","","Tapuiasaurus macedoi","species","176784","Aptian","","125","113","35114","-44.360279","-16.684441"
"920325","occ","","I","105095","Brontopodus ? sp.","genus","67216","","Brontopodus","genus","67216","Aptian","Albian","125","100.5","50063","-109.502220","38.734848"
"920594","occ","","IF","57143","Polyonyx sp.","genus","260472","","Polyonyx","genus","260472","Early Bathonian","","167.7","164.7","35187","-8.589050","39.570278"
"921245","occ","","","105331","Rebbachisauridae indet.","unranked clade","57365","","Rebbachisauridae","unranked clade","57365","Barremian","","129.4","125","35232","-1.406757","50.633778"
"923798","occ","","","105770","cf. Melanorosaurus sp.","genus","38648","","Melanorosaurus","genus","38648","Norian","Rhaetian","228","201.3","25375","27.483334","-30.516666"
"923800","occ","","F","13334","Megaloolithidae indet.","unranked clade","119241","","Megaloolithidae","unranked clade","65555","Early Maastrichtian","","70.6","66","35308","22.845142","45.603615"
"930849","occ","","","105831","Sellosaurus gracilis","species","54996","recombined as","Plateosaurus gracilis","species","54996","Norian","","228","208.5","25583","8.636111","48.075001"
"930951","occ","","","106532","n. gen. Dyslocosaurus n. sp. polyonychius","species","157546","","Dyslocosaurus polyonychius","species","157546","Kimmeridgian","Tithonian","157.3","145","31175","-104.286110","43.242500"
"931121","occ","","","106563","Plateosaurus ? sp.","genus","38644","","Plateosaurus","genus","38644","Norian","Rhaetian","228","201.3","25375","27.183332","-30.733334"
"931127","occ","","","106568","Melanorosaurus sp.","genus","38648","","Melanorosaurus","genus","38648","Norian","Rhaetian","228","201.3","25375","28.066668","-28.833332"
"931128","occ","","","106569","Blikanasaurus cromptoni","species","55644","","Blikanasaurus cromptoni","species","55644","Norian","Rhaetian","228","201.3","35639","27.341667","-29.219999"
"931162","occ","36102","","106571","Melanorosaurus readi","species","54980","","Melanorosaurus readi","species","54980","Norian","Rhaetian","228","201.3","35640","27.341667","-29.219999"
"932999","occ","","","101830","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Hettangian","Sinemurian","201.3","190.8","25375","27.434723","-28.959167"
"933037","occ","","","107167","cf. Melanorosaurus sp.","genus","38648","","Melanorosaurus","genus","38648","Norian","Rhaetian","228","201.3","25375","27.350000","-29.883333"
"933048","occ","","","107170","cf. Melanorosaurus sp.","genus","38648","","Melanorosaurus","genus","38648","Norian","Rhaetian","228","201.3","25375","27.516666","-29.333332"
"933075","occ","","","107176","Eucnemesaurus fortis","species","56614","","Eucnemesaurus fortis","species","56614","Norian","Rhaetian","228","201.3","35696","27.933332","-28.500000"
"933817","occ","","","39659","Melanorosaurus sp.","genus","38648","","Melanorosaurus","genus","38648","Hettangian","Sinemurian","201.3","190.8","35725","27.319445","-29.106667"
"939383","occ","","","24883","n. gen. Abrosaurus n. sp. dongpoensis","species","184288","","Abrosaurus dongpoensis","species","184288","Oxfordian","","163.5","157.3","35971","104.852501","29.411388"
"941813","occ","","","109015","n. gen. Drusilasaura n. sp. deseadensis","species","184916","","Drusilasaura deseadensis","species","184916","Late Cenomanian","Middle Turonian","99.6","89.3","36033","-69.665276","-46.718056"
"942344","occ","37660","","109131","n. gen. Bagualia n. sp. alba","species","428863","","Bagualia alba","species","428863","Middle Toarcian","","182","175.6","74383","-69.183334","-43.450001"
"942995","occ","","IF","109247","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Early Cretaceous","","145","100.5","36152","118.428612","34.606945"
"943004","occ","","IF","109248","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Early Cretaceous","","145","100.5","36152","118.428055","34.607224"
"943006","occ","","IF","109249","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Early Cretaceous","","145","100.5","36152","118.427223","34.605278"
"943007","occ","","IF","109251","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Early Cretaceous","","145","100.5","36152","118.427223","34.605278"
"945501","occ","","","109711","Thecodontosaurus sp.","genus","53022","","Thecodontosaurus","genus","53022","Rhaetian","","208.5","201.3","36266","4.670000","46.900002"
"950129","occ","24907","","26370","Titanosaurus n. sp. blanfordi","species","64310","","Titanosaurus blanfordi","species","64310","Maastrichtian","","72.1","66","17139","79.051941","20.350834"
"950134","occ","24908","","26370","Isisaurus sp.","genus","64313","","Isisaurus","genus","64313","Maastrichtian","","72.1","66","27712","79.051941","20.350834"
"950136","occ","","","26370","Antarctosaurus ? sp.","genus","38685","","Antarctosaurus","genus","38685","Maastrichtian","","72.1","66","14539","79.051941","20.350834"
"960235","occ","","IF","26369","Megaloolithus cf. siruguei","species","67202","","Megaloolithus siruguei","species","67202","Late Maastrichtian","","70.6","66","37256","22.930000","45.580002"
"962982","occ","","I","32320","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Early Aptian","","125.45","122.46","36721","-9.383333","38.799999"
"963744","occ","","","113294","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Early Maastrichtian","","70.6","66","36767","2.259428","42.929893"
"968594","occ","34697","IF","68780","Eosauropus sp.","genus","131584","","Eosauropus","genus","131584","Carnian","","237","228","39735","9.882214","44.081387"
"968842","occ","","I","74806","Otozoum sp.","genus","64089","","Otozoum","genus","64089","Late Triassic","","237","201.3","37185","-3.701282","51.490177"
"969943","occ","29471","","85496","Magyarosaurus sp.","genus","52883","","Magyarosaurus","genus","52883","Late Maastrichtian","","70.6","66","49557","23.562294","46.001316"
