"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1402584","occ","","","192971","Zoothera major","species","370640","recombined as","Zoothera dauma major","subspecies","370623","Late Pleistocene","","0.126","0.0117","65721","127.759300","26.129499"
"1402585","occ","","","192971","Nycticorax caledonicus","species","370626","","Nycticorax caledonicus","species","370625","Late Pleistocene","","0.126","0.0117","65721","127.759300","26.129499"
"1402586","occ","","","192971","Treron formosae","species","370669","","Treron formosae","species","370669","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402587","occ","","","192971","Columbidae indet.","family","39353","","Columbidae","family","39353","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402588","occ","","","192971","Phalacrocorax capillatus","species","369270","","Phalacrocorax capillatus","species","369269","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402589","occ","","","192971","Ardeidae indet.","family","39541","","Ardeidae","family","39541","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402590","occ","","","192971","Porzana fusca","species","370664","recombined as","Zapornia fusca","species","370662","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402591","occ","","","192971","Scolopax rusticola","species","365982","","Scolopax rusticola","species","365982","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402592","occ","","","192971","Circus spilonotus","species","370670","","Circus spilonotus","species","370670","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402593","occ","","","192971","Buteo buteo","species","368056","","Buteo buteo","species","94490","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402594","occ","","","192971","Otus lempiji","species","370672","","Otus lempiji","species","370671","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402595","occ","","","192971","Corvus macrorhynchos","species","370611","","Corvus macrorhynchos","species","370611","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402596","occ","","","192971","Hypsipetes amaurotis","species","370650","","Hypsipetes amaurotis","species","370648","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402597","occ","","","192971","Turdus pallidus","species","370647","","Turdus pallidus","species","370647","Late Pleistocene","","0.126","0.0117","65722","127.759300","26.129499"
"1402598","occ","","","193442","Gallirallus okinawae","species","370618","","Gallirallus okinawae","species","370617","Late Pleistocene","","0.126","0.0117","65721","127.930000","26.610001"
"1402599","occ","","","193442","Scolopax mira","species","370619","","Scolopax mira","species","370619","Late Pleistocene","","0.126","0.0117","65721","127.930000","26.610001"
"1402600","occ","","","193443","Sapheopipo noguchii","species","370629","","Sapheopipo noguchii","species","370627","Late Pleistocene","","0.126","0.0117","65721","127.824997","26.420000"
"1402601","occ","","","193444","Scolopax mira","species","370619","","Scolopax mira","species","370619","Late Pleistocene","","0.126","0.0117","65721","127.724998","26.250000"
"1402602","occ","","","193445","Gallirallus okinawae","species","370618","","Gallirallus okinawae","species","370617","Late Pleistocene","","0.126","0.0117","65721","127.745003","26.125000"
"1402603","occ","","","191058","Rallina eurizonoides","species","370632","","Rallina eurizonoides","species","370630","Late Pleistocene","","0.126","0.0117","65721","127.785553","26.146944"
"1402604","occ","","","193446","Anas acuta","species","83435","","Anas acuta","species","83435","Late Pleistocene","","0.126","0.0117","65721","126.745003","26.379999"
"1402605","occ","","","193446","Erithacus sp.","genus","369338","","Erithacus","genus","369338","Late Pleistocene","","0.126","0.0117","65721","126.745003","26.379999"
"1402606","occ","","","193446","Turdinae indet.","family","133795","obsolete variant of","Turdidae","family","129843","Late Pleistocene","","0.126","0.0117","65721","126.745003","26.379999"
"1402607","occ","","","193447","Corvus macrorhynchos","species","370611","","Corvus macrorhynchos","species","370611","Late Pleistocene","","0.126","0.0117","65721","127.775002","26.725000"
"1402608","occ","","","193448","cf. Dendrocygna sp.","genus","83736","","Dendrocygna","genus","83736","Holocene","","0.0117","0","65723","-159.796997","-18.861000"
"1402609","occ","","","193448","Anas superciliosa","species","367974","","Anas superciliosa","species","367974","Holocene","","0.0117","0","65723","-159.796997","-18.861000"
"1402610","occ","","","193448","Gallus gallus","species","368033","","Gallus gallus","species","321675","Holocene","","0.0117","0","65723","-159.796997","-18.861000"
"1402611","occ","","","193448","Porzana tabuensis","species","370690","recombined as","Zapornia tabuensis","species","370679","Holocene","","0.0117","0","65723","-159.796997","-18.861000"
"1402612","occ","","","193449","Sula sula","species","368307","","Sula sula","species","335261","Holocene","","0.0117","0","65723","-159.783005","-18.837000"
"1402618","occ","","","193450","Anous stolidus","species","368009","","Anous stolidus","species","335267","Holocene","","0.0117","0","65723","-159.794006","-18.851999"
"1402619","occ","","","193451","Gallus gallus","species","368033","","Gallus gallus","species","321675","Holocene","","0.0117","0","65723","-159.794998","-18.857000"
"1402620","occ","","","193452","Gallus gallus","species","368033","","Gallus gallus","species","321675","Holocene","","0.0117","0","65723","-159.794006","-18.850000"
"1402621","occ","","","193452","Porzana tabuensis","species","370690","recombined as","Zapornia tabuensis","species","370679","Holocene","","0.0117","0","65723","-159.794006","-18.850000"
"1402622","occ","","","193452","Vini kuhlii","species","370685","","Vini kuhlii","species","370682","Holocene","","0.0117","0","65723","-159.794006","-18.850000"
"1402623","occ","","","193452","Eudynamis taitensis","species","370700","recombined as","Urodynamis taitensis","species","370684","Holocene","","0.0117","0","65723","-159.794006","-18.850000"
"1402625","occ","","","193453","Pterodroma rostrata","species","370689","recombined as","Pseudobulweria rostrata","species","370674","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402626","occ","","","193453","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402627","occ","","","193453","Fregata ariel","species","368289","","Fregata ariel","species","335258","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402628","occ","","","193453","Anous minutus","species","186397","","Anous minutus","species","186397","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402629","occ","","","193453","Anous stolidus","species","368009","","Anous stolidus","species","335267","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402630","occ","","","193453","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402631","occ","","","193453","Egretta sacra","species","370678","","Egretta sacra","species","370677","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402632","occ","","","193453","Gallus gallus","species","368033","","Gallus gallus","species","321675","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402633","occ","","","193453","Porzana tabuensis","species","370690","recombined as","Zapornia tabuensis","species","370679","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402634","occ","","","193453","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402635","occ","","","193453","Eudynamis taitensis","species","370700","recombined as","Urodynamis taitensis","species","370684","Holocene","","0.0117","0","65723","-159.749496","-18.924400"
"1402636","occ","","","193454","Porzana tabuensis","species","370690","recombined as","Zapornia tabuensis","species","370679","Holocene","","0.0117","0","65723","-158.123993","-20.011999"
"1402637","occ","","","193454","Gallicolumba erythroptera","species","370698","recombined as","Alopecoenas erythropterus","species","370691","Holocene","","0.0117","0","65723","-158.123993","-20.011999"
"1402638","occ","","","193454","Vini kuhlii","species","370685","","Vini kuhlii","species","370682","Holocene","","0.0117","0","65723","-158.123993","-20.011999"
"1402639","occ","","","193455","Ducula aurorae","species","370697","","Ducula aurorae","species","370696","Holocene","","0.0117","0","65723","-158.089005","-20.004000"
"1402640","occ","","","193455","Collocalia sawtelli","species","370705","recombined as","Aerodramus sawtelli","species","370701","Holocene","","0.0117","0","65723","-158.089005","-20.004000"
"1402641","occ","","","193455","Halcyon tuta","species","370706","recombined as","Todiramphus tutus","species","370702","Holocene","","0.0117","0","65723","-158.089005","-20.004000"
"1402642","occ","","","193456","Gallicolumba erythroptera","species","370698","recombined as","Alopecoenas erythropterus","species","370691","Holocene","","0.0117","0","65723","-158.124496","-20.012501"
"1402643","occ","","","193456","Halcyon tuta","species","370706","recombined as","Todiramphus tutus","species","370702","Holocene","","0.0117","0","65723","-158.124496","-20.012501"
"1402644","occ","","","193457","Collocalia sawtelli","species","370705","recombined as","Aerodramus sawtelli","species","370701","Holocene","","0.0117","0","65723","-158.115005","-19.974001"
"1402686","occ","","","157582","Amphipelargus ? sp.","genus","39495","","Amphipelargus","genus","39495","Turolian","","8.7","5.333","65728","23.473372","40.034824"
"1402687","occ","","","193461","Vini n. sp. sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402688","occ","","","193462","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402689","occ","","","193463","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402690","occ","","","193464","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402691","occ","","","193465","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402692","occ","","","193466","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402693","occ","","","193467","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65729","-138.990005","-9.705000"
"1402694","occ","","","193468","Gallus gallus","species","368033","","Gallus gallus","species","321675","Holocene","","0.0117","0","66185","-139.110001","-9.935000"
"1402695","occ","","","193469","Porphyrio paepae","species","372986","","Porphyrio paepae","species","372986","Holocene","","0.0117","0","66186","-138.990005","-9.705000"
"1402696","occ","","","193467","Vini n. sp. vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-138.990005","-9.705000"
"1402697","occ","","","193463","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402698","occ","","","193461","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402699","occ","","","193464","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402700","occ","","","193465","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402701","occ","","","193466","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402702","occ","","","193470","Porphyrio paepae","species","372986","","Porphyrio paepae","species","372986","Holocene","","0.0117","0","66186","-139.100006","-9.750000"
"1402703","occ","","","193471","Gallirallus n. sp. epulare","species","372992","","Gallirallus epulare","species","372992","Holocene","","0.0117","0","66183","-140.050003","-8.830000"
"1402704","occ","","","193461","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402705","occ","","","193463","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402706","occ","","","193464","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402707","occ","","","193465","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402708","occ","","","193466","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.535004","-8.923000"
"1402709","occ","","","193472","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.110001","-9.935000"
"1402710","occ","","","193473","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.110001","-9.935000"
"1402711","occ","","","193474","Vini ultramarina","species","370714","","Vini ultramarina","species","370713","Holocene","","0.0117","0","65729","-139.110001","-9.935000"
"1402790","occ","","","193500","n. gen. Shuangbaisaurus n. sp. anlongbaoensis","species","370736","","Shuangbaisaurus anlongbaoensis","species","370736","Hettangian","","201.3","199.3","65742","101.638390","24.686272"
"1403191","occ","","","45784","n. gen. Klallamornis n. sp. abyssa","species","370989","","Klallamornis abyssa","species","370989","Chattian","","28.1","23.03","60404","-123.952499","48.164722"
"1403192","occ","","","62246","Klallamornis n. sp. clarki","species","370990","","Klallamornis clarki","species","370990","Bartonian","Chattian","41.3","23.03","60404","-124.468887","48.323891"
"1403193","occ","","","62246","Tonsala cf. hildegardae","species","142764","","Tonsala hildegardae","species","142764","Bartonian","Chattian","41.3","23.03","60404","-124.468887","48.323891"
"1403194","occ","","","62246","Tonsala ? sp.","genus","39684","","Tonsala","genus","39684","Bartonian","Chattian","41.3","23.03","60404","-124.468887","48.323891"
"1403195","occ","","","193568","Plotopteridae indet.","family","39682","","Plotopteridae","family","39682","Rupelian","","33.9","28.1","65765","-124.518433","48.345985"
"1403475","occ","","F","193675","Richardoestesia sp.","genus","58873","","Richardoestesia","genus","58873","Late Maastrichtian","","70.6","66","65784","23.092192","45.493622"
"1403630","occ","","","13937","n. gen. Eogranivora n. sp. edentulata","species","371058","","Eogranivora edentulata","species","371058","Barremian","","129.4","125","65800","121.416664","41.366669"
"1403724","occ","","","193762","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403725","occ","","","193762","Puffinus sp.","genus","39702","","Puffinus","genus","39702","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403726","occ","","","193762","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403727","occ","","","193762","Pterodroma nigripennis","species","371103","","Pterodroma nigripennis","species","371102","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403728","occ","","","193762","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403729","occ","","","193762","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403730","occ","","","193762","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403731","occ","","","193762","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403732","occ","","","193762","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403733","occ","","","193762","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403734","occ","34749","","193762","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.324997","-24.340000"
"1403735","occ","","","193762","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403736","occ","34758","","193762","Ducula harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.324997","-24.340000"
"1403737","occ","","","193762","Vini stepheni","species","371097","","Vini stepheni","species","371096","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403738","occ","","","193762","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.324997","-24.340000"
"1403739","occ","","","193763","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403740","occ","","","193763","Puffinus sp.","genus","39702","","Puffinus","genus","39702","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403741","occ","","","193763","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403742","occ","","","193763","Pterodroma nigripennis","species","371103","","Pterodroma nigripennis","species","371102","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403743","occ","","","193763","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403744","occ","","","193763","Sula dactylatra","species","186230","","Sula dactylatra","species","186230","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403745","occ","","","193763","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403746","occ","","","193763","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403747","occ","","","193763","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403748","occ","","","193763","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403749","occ","","","193763","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403750","occ","38660","","193763","Prosobonia sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.328506","-24.340500"
"1403751","occ","34750","","193763","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.328506","-24.340500"
"1403752","occ","","","193763","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403753","occ","","","193763","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403754","occ","","","193763","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.328506","-24.340500"
"1403755","occ","","","193764","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403756","occ","","","193764","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403757","occ","","","193764","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403758","occ","","","193764","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403759","occ","","","193764","Sula dactylatra","species","186230","","Sula dactylatra","species","186230","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403760","occ","","","193764","Sula sula","species","368307","","Sula sula","species","335261","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403761","occ","","","193764","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403762","occ","","","193764","Sterna fuscata","species","335270","recombined as","Onychoprion fuscatus","species","335270","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403763","occ","","","193764","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403764","occ","","","193764","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403765","occ","","","193764","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403766","occ","38661","","193764","Prosobonia sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.320999","-24.339001"
"1403767","occ","34747","","193764","n. gen. Bountyphaps n. sp. obsoleta","species","371149","","Bountyphaps obsoleta","species","371149","Holocene","","0.0117","0","65831","-128.320999","-24.339001"
"1403768","occ","34751","","193764","Gallicolumba n. sp. leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.320999","-24.339001"
"1403769","occ","","","193764","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403770","occ","34759","","193764","Ducula n. sp. harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.320999","-24.339001"
"1403771","occ","","","193764","Vini stepheni","species","371097","","Vini stepheni","species","371096","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403772","occ","","","193764","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403773","occ","","","193764","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403774","occ","","","193764","Bulweria bulwerii","species","368277","","Bulweria bulwerii","species","186227","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403775","occ","","","193764","Fregetta spp.","genus","371110","","Fregetta","genus","371110","Holocene","","0.0117","0","65816","-128.320999","-24.339001"
"1403812","occ","","","113685","Messelasturidae indet.","family","206144","","Messelasturidae","family","206144","Selandian","","61.6","59.2","65822","2.900000","46.099998"
"1403813","occ","","","113685","cf. Songziidae indet.","family","56424","","Songziidae","family","56424","Selandian","","61.6","59.2","65822","2.900000","46.099998"
"1403880","occ","","","193786","Puffinus pacificus","species","368281","recombined as","Ardenna pacifica","species","186228","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403881","occ","","","193786","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403882","occ","","","193786","Puffinus spp.","genus","39702","","Puffinus","genus","39702","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403883","occ","","","193786","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403884","occ","","","193786","Pterodroma nigripennis","species","371103","","Pterodroma nigripennis","species","371102","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403885","occ","","","193786","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403886","occ","","","193786","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403887","occ","","","193786","Sula dactylatra","species","186230","","Sula dactylatra","species","186230","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403888","occ","","","193786","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403889","occ","","","193786","Sterna fuscata","species","335270","recombined as","Onychoprion fuscatus","species","335270","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403890","occ","","","193786","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403891","occ","","","193786","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403892","occ","","","193786","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403893","occ","","","193786","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403894","occ","38662","","193786","Prosobonia n. sp. sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.317001","-24.338499"
"1403895","occ","34748","","193786","Bountyphaps obsoleta","species","371149","","Bountyphaps obsoleta","species","371149","Holocene","","0.0117","0","65831","-128.317001","-24.338499"
"1403896","occ","34752","","193786","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.317001","-24.338499"
"1403897","occ","","","193786","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403898","occ","34760","","193786","Ducula harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.317001","-24.338499"
"1403899","occ","","","193786","Vini stepheni","species","371097","","Vini stepheni","species","371096","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403900","occ","","","193786","Hirundo tahitica","species","369454","","Hirundo tahitica","species","369454","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403901","occ","","","193786","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403902","occ","","","193786","Pluvialis fulva","species","370557","","Pluvialis fulva","species","370556","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403903","occ","","","193786","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403904","occ","","","193786","Eudynamys taitensis","species","371145","recombined as","Urodynamis taitensis","species","370684","Holocene","","0.0117","0","65816","-128.317001","-24.338499"
"1403905","occ","","","193787","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403906","occ","","","193787","Puffinus spp.","genus","39702","","Puffinus","genus","39702","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403907","occ","","","193787","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403908","occ","","","193787","Pterodroma nigripennis","species","371103","","Pterodroma nigripennis","species","371102","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403909","occ","","","193787","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403910","occ","","","193787","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403911","occ","","","193787","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403912","occ","","","193787","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403913","occ","","","193787","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403914","occ","","","193787","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403915","occ","38663","","193787","Prosobonia sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.332001","-24.340000"
"1403916","occ","34753","","193787","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.332001","-24.340000"
"1403917","occ","","","193787","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403918","occ","","","193787","Hirundo tahitica","species","369454","","Hirundo tahitica","species","369454","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403919","occ","","","193787","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.332001","-24.340000"
"1403920","occ","","","193788","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403921","occ","","","193788","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403922","occ","","","193788","Pterodroma nigripennis","species","371103","","Pterodroma nigripennis","species","371102","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403923","occ","","","193788","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
